,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
21,cup-brooklyn,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7253758, 'longitude': -73.9523385}",(646) 265-6494,7522.880454110521,s7maX59TbCDd4AuyRP_P-A,https://s3-media4.fl.yelpcdn.com/bphoto/xPOk5GYHZtBTTPfdeyBvGw/o.jpg,False,"{'address1': '79 Norman Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['79 Norman Ave', 'Brooklyn, NY 11222']}",Cup,+16462656494,$,4.0,79,[],https://www.yelp.com/biz/cup-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
22,usagi-ny-dumbo-7,"[{'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'homedecor', 'title': 'Home Decor'}]","{'latitude': 40.70383, 'longitude': -73.98691}",(718) 801-8037,5287.820341786499,vijwGDNrPBJHEG7_DsjZNw,https://s3-media2.fl.yelpcdn.com/bphoto/5gCxDDgvjSnZOIM6fl6Wqg/o.jpg,False,"{'address1': '163 Plymouth St', 'address2': '', 'address3': '', 'city': 'Dumbo', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['163 Plymouth St', 'Dumbo, NY 11201']}",Usagi NY,+17188018037,$$,4.5,57,[],https://www.yelp.com/biz/usagi-ny-dumbo-7?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
23,the-deck-brooklyn-2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.65304, 'longitude': -73.97595}",(718) 871-2233,946.3488510148827,iC2dr0jfGeZJ6SjxcNWz-Q,https://s3-media1.fl.yelpcdn.com/bphoto/fnvboeD0cNYoeQv4Z8qp_w/o.jpg,False,"{'address1': '1233 Prospect Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['1233 Prospect Ave', 'Brooklyn, NY 11218']}",The Deck,+17188712233,,3.5,12,"['pickup', 'delivery']",https://www.yelp.com/biz/the-deck-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
24,eagle-trading-brooklyn,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.7349840789407, 'longitude': -73.9583024736656}",(718) 576-3217,8515.829285961221,biapLGctTtB9MDl2UW8bXQ,https://s3-media4.fl.yelpcdn.com/bphoto/FnTKNaz_yWEkqzMdL3xLBg/o.jpg,False,"{'address1': '258 Franklin St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['258 Franklin St', 'Brooklyn, NY 11222']}",Eagle Trading,+17185763217,$,4.5,123,"['pickup', 'delivery']",https://www.yelp.com/biz/eagle-trading-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
25,carthage-must-be-destroyed-brooklyn,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.711471, 'longitude': -73.935062}",(917) 488-1844,6472.659650452456,ohOXikd87wCxzJXKPx7nGg,https://s3-media2.fl.yelpcdn.com/bphoto/IgVU7v6dqB4qFptQmlgM4Q/o.jpg,False,"{'address1': '222 Bogart St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['222 Bogart St', 'Brooklyn, NY 11206']}",Carthage Must Be Destroyed,+19174881844,$$,3.5,137,[],https://www.yelp.com/biz/carthage-must-be-destroyed-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
26,ava-brew-brooklyn,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.69188, 'longitude': -73.98483}",(718) 643-0022,3964.335710063662,byDPQhv1TZ4dmYcdSqHBhA,https://s3-media4.fl.yelpcdn.com/bphoto/6k3zPG0dCFsde6UKLyqYJA/o.jpg,False,"{'address1': '100 Willoughby St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['100 Willoughby St', 'Brooklyn, NY 11201']}",AVA Brew,+17186430022,$,3.5,45,[],https://www.yelp.com/biz/ava-brew-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
27,tea-bar-brooklyn-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}]","{'latitude': 40.7181702, 'longitude': -73.9555511}",(646) 361-6839,6683.17618764326,QdQbiSBSyrFijv2MtjrClw,https://s3-media3.fl.yelpcdn.com/bphoto/w8sg-d3MDSBmiNTz2I4EOg/o.jpg,False,"{'address1': '506 Driggs Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['506 Driggs Ave', 'Brooklyn, NY 11211']}",Tea Bar,+16463616839,$,4.0,94,[],https://www.yelp.com/biz/tea-bar-brooklyn-4?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
28,brooklyn-roasting-company-brooklyn-11,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.70291, 'longitude': -73.9894599}",(718) 855-1000,5250.867194649115,rw2k25-47ETweckMYE4A8A,https://s3-media2.fl.yelpcdn.com/bphoto/fApYeomNrHdGCG4dAKwkVg/o.jpg,False,"{'address1': '45 Washington St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['45 Washington St', 'Brooklyn, NY 11201']}",Brooklyn Roasting Company,+17188551000,$$,4.5,6,[],https://www.yelp.com/biz/brooklyn-roasting-company-brooklyn-11?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
29,the-buren-brooklyn-2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.69196, 'longitude': -73.92608}",(718) 684-3023,5099.440128724535,5QfE9v_IfCgAezqnHNzHWg,https://s3-media2.fl.yelpcdn.com/bphoto/nBwhMhpWvb1bVm5WL_KvMA/o.jpg,False,"{'address1': '1223 Broadway', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1223 Broadway', 'Brooklyn, NY 11221']}",The Buren,+17186843023,,3.5,15,"['pickup', 'delivery']",https://www.yelp.com/biz/the-buren-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
30,jill-lindsey-brooklyn,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'jewelry', 'title': 'Jewelry'}, {'alias': 'accessories', 'title': 'Accessories'}]","{'latitude': 40.692973, 'longitude': -73.971356}",(347) 987-4538,3822.6879908536584,uks5xzzN5F88a3OOibkYLg,https://s3-media2.fl.yelpcdn.com/bphoto/xr7i3iRNM5T3Y4dnxqwW9Q/o.jpg,False,"{'address1': '370 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['370 Myrtle Ave', 'Brooklyn, NY 11205']}",Jill Lindsey,+13479874538,$$$,4.0,21,[],https://www.yelp.com/biz/jill-lindsey-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
31,the-black-flamingo-red-hook,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.6790846825271, 'longitude': -74.0106727985259}",,4286.977401096665,1uj4-rdYAQF6Amc0LVaeXg,https://s3-media3.fl.yelpcdn.com/bphoto/LRNs0BPRdNQJhp4AIFS71g/o.jpg,False,"{'address1': '281 Van Brunt St', 'address2': '', 'address3': '', 'city': 'Red Hook', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['281 Van Brunt St', 'Red Hook, NY 11231']}",The Black Flamingo,,$,4.5,48,[],https://www.yelp.com/biz/the-black-flamingo-red-hook?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
32,le-petit-café-brooklyn-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.676716, 'longitude': -73.998846}",(718) 596-7060,3314.845510091226,IS-Y-QftXbN1ZLg_7chFlw,https://s3-media4.fl.yelpcdn.com/bphoto/2C8nc4jiFSyJZHLM8Mvevg/o.jpg,False,"{'address1': '502 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['502 Court St', 'Brooklyn, NY 11231']}",Le Petit Café,+17185967060,$$,3.5,468,[],https://www.yelp.com/biz/le-petit-caf%C3%A9-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
33,about-coffee-brooklyn-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.69034, 'longitude': -73.99168}",(929) 397-0145,4062.43907661785,JzywxXBb3ITQsuUfN8NhmA,https://s3-media1.fl.yelpcdn.com/bphoto/jwRzud8DTm4O_DDa91Jirg/o.jpg,False,"{'address1': '187 State St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['187 State St', 'Brooklyn, NY 11201']}",About Coffee,+19293970145,,4.5,4,[],https://www.yelp.com/biz/about-coffee-brooklyn-4?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
34,la-baguette-shop-brooklyn-5,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'haitian', 'title': 'Haitian'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.6506773, 'longitude': -73.9523085}",(718) 282-4221,1563.5872476526804,SCmInGHIWS-OCr-Kq4e0wQ,https://s3-media2.fl.yelpcdn.com/bphoto/9ZAjiBhMkXxZUQUrCa9SxA/o.jpg,False,"{'address1': '2705 Church Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['2705 Church Ave', 'Brooklyn, NY 11226']}",La Baguette Shop,+17182824221,$,4.0,21,[],https://www.yelp.com/biz/la-baguette-shop-brooklyn-5?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
35,your-way-cafe-brooklyn-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wraps', 'title': 'Wraps'}]","{'latitude': 40.7034683227539, 'longitude': -73.9300689697266}",(347) 406-8510,5892.269568922658,0vuzpq5d_KdFHDmBblKuVg,https://s3-media1.fl.yelpcdn.com/bphoto/emO8CYMIKO6E9oJDMnmCNg/o.jpg,False,"{'address1': '17 Wilson Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['17 Wilson Ave', 'Brooklyn, NY 11237']}",Your Way Cafe,+13474068510,$,4.0,92,"['pickup', 'delivery']",https://www.yelp.com/biz/your-way-cafe-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
36,colina-cuervo-crown-heights,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.6713243870099, 'longitude': -73.9503035730164}",(718) 552-2005,2017.9200138422416,lj1dgpWHiymVFNWp3vzC1A,https://s3-media2.fl.yelpcdn.com/bphoto/9lRq8lnhM-vcGmVo4U504Q/o.jpg,False,"{'address1': '759 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Crown Heights', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['759 Nostrand Ave', 'Crown Heights, NY 11216']}",Colina Cuervo,+17185522005,$$,4.5,147,"['pickup', 'delivery']",https://www.yelp.com/biz/colina-cuervo-crown-heights?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
37,calyer-brooklyn-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.6938, 'longitude': -73.96394}",,3924.387476085021,opA6T-cCCdBmixRs_3Q3Lw,https://s3-media1.fl.yelpcdn.com/bphoto/VmX9JCyBvEimDtgOqVm6lQ/o.jpg,False,"{'address1': '519 Myrtle Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['519 Myrtle Ave', 'Brooklyn, NY 11205']}",Calyer,,,5.0,2,[],https://www.yelp.com/biz/calyer-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
38,crocus-juice-bar-and-cafe-brooklyn,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.686459, 'longitude': -73.944794}",(718) 230-1639,3634.709137363974,KJGj2BhJ61oNuToxCCijcg,https://s3-media1.fl.yelpcdn.com/bphoto/gfuO7NVuEj-U6En2PJi2Tw/o.jpg,False,"{'address1': '328 Tompkins Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['328 Tompkins Ave', 'Brooklyn, NY 11216']}",Crocus Juice Bar and Cafe,+17182301639,$,4.0,41,[],https://www.yelp.com/biz/crocus-juice-bar-and-cafe-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
39,lillo-cucina-italiana-brooklyn,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.69023, 'longitude': -73.99634}",(347) 763-0899,4265.780913883684,qgY41g_eg0eNzewCXmKcaA,https://s3-media3.fl.yelpcdn.com/bphoto/b2MP6R0g_sfFpnLRnQSduA/o.jpg,False,"{'address1': '331 Henry St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['331 Henry St', 'Brooklyn, NY 11201']}",Lillo Cucina Italiana,+13477630899,$,5.0,73,[],https://www.yelp.com/biz/lillo-cucina-italiana-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
40,konditori-brooklyn-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bagels', 'title': 'Bagels'}]","{'latitude': 40.68786, 'longitude': -73.989992}",(347) 721-3738,3754.1575054274463,KWPqhblxnHeuwN7fFqGkHg,https://s3-media3.fl.yelpcdn.com/bphoto/E4Co4yo99GAEIaBGex5BVg/o.jpg,False,"{'address1': '114 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['114 Smith St', 'Brooklyn, NY 11201']}",Konditori,+13477213738,$,3.5,130,[],https://www.yelp.com/biz/konditori-brooklyn-4?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
41,nostrand-cafe-bedford-stuyvesant,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.68978, 'longitude': -73.951142}",(718) 975-8588,3715.180144055256,0zcgBHXbaJn0ZxgpcTJ1aQ,https://s3-media2.fl.yelpcdn.com/bphoto/svDue-WeWJImXRsYNTvknQ/o.jpg,False,"{'address1': '261 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['261 Nostrand Ave', 'Bedford-Stuyvesant, NY 11216']}",Nostrand Cafe,+17189758588,$$,4.5,90,"['pickup', 'delivery']",https://www.yelp.com/biz/nostrand-cafe-bedford-stuyvesant?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
42,batata-brooklyn,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.6480942834742, 'longitude': -73.9791212747221}",(347) 599-1260,1534.3978868176046,GqzOGvwjduvXy3vZj_ChWw,https://s3-media2.fl.yelpcdn.com/bphoto/XBK7YSE97d-SuWVOexvYQQ/o.jpg,False,"{'address1': '3021 Fort Hamilton Pkwy', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['3021 Fort Hamilton Pkwy', 'Brooklyn, NY 11218']}",Batata,+13475991260,$$,4.0,174,"['pickup', 'delivery']",https://www.yelp.com/biz/batata-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
43,cafe-28-brooklyn,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7039499338182, 'longitude': -73.9485501497984}",(718) 942-2828,5277.608136020758,Uc2RN5pw1tsPI3uIqJfw1Q,https://s3-media4.fl.yelpcdn.com/bphoto/-NyNxizWFIwi4whyGNgTwA/o.jpg,False,"{'address1': '28 Throop Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['28 Throop Ave', 'Brooklyn, NY 11206']}",Cafe 28,+17189422828,$,4.0,7,"['pickup', 'delivery']",https://www.yelp.com/biz/cafe-28-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
44,sweatshop-williamsburg,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7149542040034, 'longitude': -73.9597093639834}",(917) 960-7232,6287.660157819258,YpGxtJy9ErnjfGG6DXy5uA,https://s3-media2.fl.yelpcdn.com/bphoto/cx_7Aqq55YRL4rs-Hj3yeg/o.jpg,False,"{'address1': '232 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Williamsburg', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['232 Metropolitan Ave', 'Williamsburg, NY 11211']}",Sweatshop,+19179607232,$,4.5,318,[],https://www.yelp.com/biz/sweatshop-williamsburg?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
45,regina-bakery-brooklyn-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 40.65902, 'longitude': -73.98172}",(718) 499-0377,1202.5831158801877,L0DakreOuqtTukElHhhMfg,https://s3-media1.fl.yelpcdn.com/bphoto/LxFLx9PrPWqgYxFXycI_Iw/o.jpg,False,"{'address1': '256 Prospect Park W', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['256 Prospect Park W', 'Brooklyn, NY 11215']}",Regina Bakery,+17184990377,$$,4.0,49,[],https://www.yelp.com/biz/regina-bakery-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
46,millies-cuban-cafe-brooklyn-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cuban', 'title': 'Cuban'}]","{'latitude': 40.7005231, 'longitude': -73.9248911}",(347) 425-8253,5875.948490681995,AWjuFw0wn1ozYTp50-H_UQ,https://s3-media4.fl.yelpcdn.com/bphoto/UwueqP3XmVqIF4_j-Eyrdw/o.jpg,False,"{'address1': '151 Wilson Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['151 Wilson Ave', 'Brooklyn, NY 11237']}",Millie's Cuban Cafe,+13474258253,,4.5,33,"['pickup', 'delivery']",https://www.yelp.com/biz/millies-cuban-cafe-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
47,mikes-coffee-shop-brooklyn,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.689673412113, 'longitude': -73.9653054186587}",(718) 857-1462,3447.0717038432344,QDRR34aCeeEhrL98gG6Obw,https://s3-media2.fl.yelpcdn.com/bphoto/VFDkG64cjXvFaZ9sCIvPUA/o.jpg,False,"{'address1': '328 Dekalb Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['328 Dekalb Ave', 'Brooklyn, NY 11205']}",Mike's Coffee Shop,+17188571462,$,4.0,188,[],https://www.yelp.com/biz/mikes-coffee-shop-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
48,coffee-rx-brooklyn-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.6220431550504, 'longitude': -74.0319976955652}",,6799.556991095209,N4Kya7dzpAxppvSNeJwq5g,https://s3-media1.fl.yelpcdn.com/bphoto/v-JfpvBeuyoQtBiC-w6JrQ/o.jpg,False,"{'address1': '276 88th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['276 88th St', 'Brooklyn, NY 11209']}",Coffee Rx,,$,4.0,28,[],https://www.yelp.com/biz/coffee-rx-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
49,paris-baguette-brooklyn,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 40.6910452600365, 'longitude': -73.9915985693088}",(718) 797-0404,4128.726512811968,EfayCQ-uIn-yGDF4kcjBiQ,https://s3-media2.fl.yelpcdn.com/bphoto/ZoHjmLLb6YuIXsa3RnjyJQ/o.jpg,False,"{'address1': '97 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['97 Court St', 'Brooklyn, NY 11201']}",Paris Baguette,+17187970404,$$,4.0,122,[],https://www.yelp.com/biz/paris-baguette-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
0,yellow-magnolia-café-brooklyn,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.666448, 'longitude': -73.962092}",(718) 307-7136,973.5923188212463,i4e_c40SIZsEXqdYIPzWYA,https://s3-media4.fl.yelpcdn.com/bphoto/dF-W2kQnHr4jmIYEigXFng/o.jpg,False,"{'address1': '990 Washington Ave', 'address2': None, 'address3': 'Brooklyn Botanic Garden', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['990 Washington Ave', 'Brooklyn Botanic Garden', 'Brooklyn, NY 11225']}",Yellow Magnolia Café,+17183077136,$$,4.0,49,[],https://www.yelp.com/biz/yellow-magnolia-caf%C3%A9-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
