,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
41,indigo-murphys-brooklyn,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 40.6278190612793, 'longitude': -74.0139541625977}",(718) 921-1013,5211.3478476233695,1jWYg-iLBqJSypEJvsxTGw,https://s3-media3.fl.yelpcdn.com/bphoto/aPGFn0L6xnWxSqH4ft2dEg/o.jpg,False,"{'address1': '7102 Fort Hamilton Pkwy', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11228', 'country': 'US', 'state': 'NY', 'display_address': ['7102 Fort Hamilton Pkwy', 'Brooklyn, NY 11228']}",Indigo Murphy's,+17189211013,$$,4.5,11,[],https://www.yelp.com/biz/indigo-murphys-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
42,matt-torreys-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.7134886831045, 'longitude': -73.9415180683136}",(718) 218-7646,6474.9947000195725,-2sr59vx8PgjeyPSBZOD8A,https://s3-media3.fl.yelpcdn.com/bphoto/65SfJEr2pX4OwHxWn1LLWA/o.jpg,False,"{'address1': '46 Bushwick Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['46 Bushwick Ave', 'Brooklyn, NY 11211']}",Matt Torrey's,+17182187646,$$,4.5,90,[],https://www.yelp.com/biz/matt-torreys-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
43,mama-fox-brooklyn,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.6832286325504, 'longitude': -73.9319809048272}",(347) 663-4535,4050.7387325469545,Pn5B8A4P23d5_FE6y8A2wA,https://s3-media1.fl.yelpcdn.com/bphoto/gnRcp55qLcO1tsdCHPjtJw/o.jpg,False,"{'address1': '327 Stuyvesant Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['327 Stuyvesant Ave', 'Brooklyn, NY 11233']}",Mama Fox,+13476634535,$$,4.5,55,"['pickup', 'delivery']",https://www.yelp.com/biz/mama-fox-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
44,dardy-bar-brooklyn-2,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.7127691, 'longitude': -73.9579152}",(718) 599-2455,6064.407930479408,2BcPPnnVF3IPcnnSXfGLnA,https://s3-media3.fl.yelpcdn.com/bphoto/Oua_upBl7Dwwdas0W0fhMQ/o.jpg,False,"{'address1': '245 S 1st St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['245 S 1st St', 'Brooklyn, NY 11211']}",Dardy Bar,+17185992455,$,4.5,46,[],https://www.yelp.com/biz/dardy-bar-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
45,bodeguita-brooklyn,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.69555, 'longitude': -73.93204}",(917) 392-4524,5069.178245221592,n8pUdu9-ydHlmeEbYqbApQ,https://s3-media3.fl.yelpcdn.com/bphoto/gVhSgXrviKnB0NDVzN3ngA/o.jpg,False,"{'address1': '6 Suydam St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['6 Suydam St', 'Brooklyn, NY 11221']}",Bodeguita,+19173924524,,4.5,22,[],https://www.yelp.com/biz/bodeguita-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
46,smiths-tavern-brooklyn-2,"[{'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 40.6695175170898, 'longitude': -73.9863204956055}",(718) 788-5218,1988.9043990359892,GwCFIXKBSi04RxCSVt9Mmg,https://s3-media3.fl.yelpcdn.com/bphoto/RxnGoJt5EYhtFN_VGBVAuA/o.jpg,False,"{'address1': '440 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['440 5th Ave', 'Brooklyn, NY 11215']}",Smith's Tavern,+17187885218,$,4.0,41,[],https://www.yelp.com/biz/smiths-tavern-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
47,sugarcane-raw-bar-grill-brooklyn-7,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.703799, 'longitude': -73.992343}",(718) 473-9555,5432.398772521191,toxwdOCz37bX5dJ_O1h2Ew,https://s3-media1.fl.yelpcdn.com/bphoto/8L4Nc2iGlPIaYQ8rc_ZD3A/o.jpg,False,"{'address1': '55 Water St', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['55 Water St', 'Brooklyn, NY 11201']}",Sugarcane Raw Bar Grill,+17184739555,$$$,4.0,324,['delivery'],https://www.yelp.com/biz/sugarcane-raw-bar-grill-brooklyn-7?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
48,talon-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.7010419197088, 'longitude': -73.9143620431423}",(718) 366-3192,6499.007036117981,e6IRd3qhCh8VhkFWOJ27mw,https://s3-media2.fl.yelpcdn.com/bphoto/gOETv7erxbNOMsnIOPhNPQ/o.jpg,False,"{'address1': '220 Wyckoff Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['220 Wyckoff Ave', 'Brooklyn, NY 11237']}",Talon,+17183663192,$$,4.0,51,"['pickup', 'delivery']",https://www.yelp.com/biz/talon-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
49,westlight-brooklyn,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.722299, 'longitude': -73.956691}",(718) 307-7100,7128.478750404559,71HLFDV5yIX8l7WqP7Km5g,https://s3-media2.fl.yelpcdn.com/bphoto/lzri0sGYecEv2Bsnhf-lkg/o.jpg,False,"{'address1': '111 N 12th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['111 N 12th St', 'Brooklyn, NY 11249']}",Westlight,+17183077100,$$$,4.0,364,[],https://www.yelp.com/biz/westlight-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
0,brooklyn-tap-house-brooklyn,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 40.6939587, 'longitude': -73.9607123}",(347) 750-7557,3960.296310333029,I0dXhZ4XaowAv8LQaQbzXA,https://s3-media1.fl.yelpcdn.com/bphoto/4ROK47l0AdjHJpAeT0-34w/o.jpg,False,"{'address1': '590 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['590 Myrtle Ave', 'Brooklyn, NY 11205']}",Brooklyn Tap House,+13477507557,$$,3.5,304,"['delivery', 'pickup']",https://www.yelp.com/biz/brooklyn-tap-house-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
1,mama-fox-brooklyn,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.6832286325504, 'longitude': -73.9319809048272}",(347) 663-4535,4050.7387325469545,Pn5B8A4P23d5_FE6y8A2wA,https://s3-media1.fl.yelpcdn.com/bphoto/gnRcp55qLcO1tsdCHPjtJw/o.jpg,False,"{'address1': '327 Stuyvesant Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['327 Stuyvesant Ave', 'Brooklyn, NY 11233']}",Mama Fox,+13476634535,$$,4.5,55,"['delivery', 'pickup']",https://www.yelp.com/biz/mama-fox-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
2,bodeguita-brooklyn,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.69555, 'longitude': -73.93204}",(917) 392-4524,5069.178245221592,n8pUdu9-ydHlmeEbYqbApQ,https://s3-media3.fl.yelpcdn.com/bphoto/gVhSgXrviKnB0NDVzN3ngA/o.jpg,False,"{'address1': '6 Suydam St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['6 Suydam St', 'Brooklyn, NY 11221']}",Bodeguita,+19173924524,,4.5,22,[],https://www.yelp.com/biz/bodeguita-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
3,sugarcane-raw-bar-grill-brooklyn-7,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.703799, 'longitude': -73.992343}",(718) 473-9555,5432.398772521191,toxwdOCz37bX5dJ_O1h2Ew,https://s3-media1.fl.yelpcdn.com/bphoto/8L4Nc2iGlPIaYQ8rc_ZD3A/o.jpg,False,"{'address1': '55 Water St', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['55 Water St', 'Brooklyn, NY 11201']}",Sugarcane Raw Bar Grill,+17184739555,$$$,4.0,324,['delivery'],https://www.yelp.com/biz/sugarcane-raw-bar-grill-brooklyn-7?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
4,night-of-joy-brooklyn,"[{'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 40.7163358479738, 'longitude': -73.9498208463192}",(718) 388-8693,6646.97177762357,SGT9FStEKqnGb51331ut4Q,https://s3-media1.fl.yelpcdn.com/bphoto/s2J8JpPZMxSHy3ceXkFeYw/o.jpg,False,"{'address1': '667 Lorimer St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['667 Lorimer St', 'Brooklyn, NY 11211']}",Night of Joy,+17183888693,$$,3.5,214,[],https://www.yelp.com/biz/night-of-joy-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
5,davry-kosher-sports-bar-brooklyn,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'kosher', 'title': 'Kosher'}]","{'latitude': 40.60612, 'longitude': -73.96489}",(718) 513-4742,5846.9265068849245,B5526eNbfzBqI9D3KpMoHw,https://s3-media1.fl.yelpcdn.com/bphoto/y2eapMEf-xe3QPM0TwLx-w/o.jpg,False,"{'address1': '722 Kings Hwy', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11223', 'country': 'US', 'state': 'NY', 'display_address': ['722 Kings Hwy', 'Brooklyn, NY 11223']}",Davry Kosher Sports Bar,+17185134742,$$,4.5,31,"['delivery', 'pickup']",https://www.yelp.com/biz/davry-kosher-sports-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
6,divine-brooklyn-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 40.69777, 'longitude': -73.93715}",(718) 455-5455,5042.965535344641,r-b7njQdEuDnK0yqHy5imQ,https://s3-media1.fl.yelpcdn.com/bphoto/_nrni1x4DidQwyX7MPd4Yw/o.jpg,False,"{'address1': '896 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['896 Broadway', 'Brooklyn, NY 11206']}",Divine,+17184555455,$$,4.0,55,"['delivery', 'pickup']",https://www.yelp.com/biz/divine-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
7,sunshine-brooklyn-3,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.6746035, 'longitude': -73.9631644}",(347) 750-5275,1804.0352816092632,S1dsXbNk1NRy71eIhm1TmA,https://s3-media1.fl.yelpcdn.com/bphoto/XcRc8qIMnypae1bKEybMLA/o.jpg,False,"{'address1': '780 Washington Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['780 Washington Ave', 'Brooklyn, NY 11238']}",Sunshine,+13477505275,$$,4.0,314,[],https://www.yelp.com/biz/sunshine-brooklyn-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
8,gotham-city-lounge-brooklyn-2,"[{'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 40.69808, 'longitude': -73.92661}",(718) 387-4182,5571.252162777495,VHrRLJZ8u3PJiKcFMYtLhA,https://s3-media2.fl.yelpcdn.com/bphoto/Y0m4LGoUsR8f9fDOPW40dg/o.jpg,False,"{'address1': '1293 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1293 Myrtle Ave', 'Brooklyn, NY 11221']}",Gotham City Lounge,+17183874182,$,4.0,111,[],https://www.yelp.com/biz/gotham-city-lounge-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
9,bushwick-country-club-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mini_golf', 'title': 'Mini Golf'}]","{'latitude': 40.711063, 'longitude': -73.947418}",(718) 388-2114,6064.464661313663,IIcKE40roY_GYSMS7Io4Nw,https://s3-media1.fl.yelpcdn.com/bphoto/mOhzFrj2KyyQ0I3li6NbOA/o.jpg,False,"{'address1': '618 Grand St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['618 Grand St', 'Brooklyn, NY 11211']}",Bushwick Country Club,+17183882114,$,4.0,166,[],https://www.yelp.com/biz/bushwick-country-club-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
10,westlight-brooklyn,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.722299, 'longitude': -73.956691}",(718) 307-7100,7128.478750404559,71HLFDV5yIX8l7WqP7Km5g,https://s3-media2.fl.yelpcdn.com/bphoto/lzri0sGYecEv2Bsnhf-lkg/o.jpg,False,"{'address1': '111 N 12th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['111 N 12th St', 'Brooklyn, NY 11249']}",Westlight,+17183077100,$$$,4.0,364,[],https://www.yelp.com/biz/westlight-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
11,irenes-capri-lounge-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'social_clubs', 'title': 'Social Clubs'}]","{'latitude': 40.727607, 'longitude': -73.954154}",,7747.809286350304,U1kw9ipVfeurHBdtSgrmfQ,https://s3-media3.fl.yelpcdn.com/bphoto/aOI5-aeVxqpzEa6oHTH7vw/o.jpg,False,"{'address1': '156 Calyer St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['156 Calyer St', 'Brooklyn, NY 11222']}",Irene's Capri Lounge,,$,4.0,32,[],https://www.yelp.com/biz/irenes-capri-lounge-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
12,la-loba-cantina-brooklyn-2,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.64577, 'longitude': -73.97288}",(347) 295-1141,1510.2435799747639,Gwi51JUxbKT1Eg-C3JrxRQ,https://s3-media3.fl.yelpcdn.com/bphoto/Xi6FuahHoVEWh_Dk-bA4HQ/o.jpg,False,"{'address1': '709 Church Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['709 Church Ave', 'Brooklyn, NY 11218']}",La Loba Cantina,+13472951141,$$,4.0,94,"['delivery', 'pickup']",https://www.yelp.com/biz/la-loba-cantina-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
13,don-chingon-brooklyn,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]","{'latitude': 40.6810431221494, 'longitude': -73.9752403260395}",(718) 576-3521,2566.493206358112,X2C0_I0seTtjW9uL8e8FBw,https://s3-media2.fl.yelpcdn.com/bphoto/GyEcUNcMKHyQPsAWhuSTQA/o.jpg,False,"{'address1': '216 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['216 Flatbush Ave', 'Brooklyn, NY 11217']}",Don Chingon,+17185763521,$$,4.5,307,"['delivery', 'pickup']",https://www.yelp.com/biz/don-chingon-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
14,shenanigans-pub-brooklyn,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]","{'latitude': 40.6476, 'longitude': -73.97275}",(718) 633-3689,1312.56150328198,n04-LS4se_8-5G44IKhU9w,https://s3-media4.fl.yelpcdn.com/bphoto/G4NVigwki4c5Vllsffex-w/o.jpg,False,"{'address1': '802 Caton Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['802 Caton Ave', 'Brooklyn, NY 11218']}",Shenanigans Pub,+17186333689,$,3.5,47,[],https://www.yelp.com/biz/shenanigans-pub-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
15,midnights-brooklyn-2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.71748, 'longitude': -73.95843}",(718) 384-6961,6582.763024297937,xI0H0K1MAq1U6NTp1xFreA,https://s3-media1.fl.yelpcdn.com/bphoto/Y9vFBb68VEV0aYSlvRWOlA/o.jpg,False,"{'address1': '149 N 6th St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['149 N 6th St', 'Brooklyn, NY 11249']}",Midnights,+17183846961,$$,4.0,193,[],https://www.yelp.com/biz/midnights-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
16,angry-wades-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.68409, 'longitude': -73.9924}",(718) 488-7210,3518.5374199160165,CRCHgSsmkmB-QZHea8_SYg,https://s3-media2.fl.yelpcdn.com/bphoto/ipOHtXGshR37zRmdl3gV-Q/o.jpg,False,"{'address1': '222 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['222 Smith St', 'Brooklyn, NY 11231']}",Angry Wade's,+17184887210,$,3.5,117,[],https://www.yelp.com/biz/angry-wades-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
17,montauk-club-brooklyn,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 40.6748, 'longitude': -73.971788}",(718) 638-0800,1824.1617771169585,B0emo6VcMKdj5yYV7cSSsA,https://s3-media4.fl.yelpcdn.com/bphoto/1set36XlQZha3pEWd07MGw/o.jpg,False,"{'address1': '25 8th Ave', 'address2': 'Ste A', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['25 8th Ave', 'Ste A', 'Brooklyn, NY 11201']}",Montauk Club,+17186380800,$$$,3.5,34,[],https://www.yelp.com/biz/montauk-club-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
18,island-to-island-brewery-brooklyn,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.655813, 'longitude': -73.953308}",(347) 974-1985,1243.2054094030873,W9pdamQyb8tY6ye5J2lonA,https://s3-media2.fl.yelpcdn.com/bphoto/W0jqTXFdJgx3kQw4jTI8OA/o.jpg,False,"{'address1': '642 Rogers Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['642 Rogers Ave', 'Brooklyn, NY 11226']}",Island to Island Brewery,+13479741985,$$,4.0,26,[],https://www.yelp.com/biz/island-to-island-brewery-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
19,phils-crummy-corner-brooklyn,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.681087, 'longitude': -74.004261}",(718) 246-1252,3973.8517696769763,lKjJVxNBK3-MvCOk4a59dg,https://s3-media3.fl.yelpcdn.com/bphoto/brycErtI7xrIYD7jY4g3fA/o.jpg,False,"{'address1': '323 Columbia St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['323 Columbia St', 'Brooklyn, NY 11231']}",Phil's Crummy Corner,+17182461252,$$,4.5,49,"['delivery', 'pickup']",https://www.yelp.com/biz/phils-crummy-corner-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
20,little-king-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.714726, 'longitude': -73.943962}",(917) 947-9965,6536.703914229566,6gxAuRoZnEFERnIrtE6BAg,https://s3-media1.fl.yelpcdn.com/bphoto/sFONd1I753V0IgG4k3TXGA/o.jpg,False,"{'address1': '749 Metropolitan Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['749 Metropolitan Ave', 'Brooklyn, NY 11211']}",Little King,+19179479965,$$,4.5,60,[],https://www.yelp.com/biz/little-king-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
