,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
49,myrtle-and-co-brooklyn-2,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]","{'latitude': 40.69372, 'longitude': -73.9646}",(347) 987-4181,3905.8096282171614,CgVPSWga9wnoMO9qBFW91g,https://s3-media2.fl.yelpcdn.com/bphoto/qOQToqFGpWB9k_NND0km4w/o.jpg,False,"{'address1': '507 Myrtle Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['507 Myrtle Ave', 'Brooklyn, NY 11205']}",Myrtle & Co,+13479874181,,5.0,5,"['pickup', 'delivery']",https://www.yelp.com/biz/myrtle-and-co-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
0,hard-times-brooklyn-2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]","{'latitude': 40.70794, 'longitude': -73.92164}",(917) 966-1666,6702.552446068049,6AgpmRu1zjO_eNhoMhTE-A,https://s3-media4.fl.yelpcdn.com/bphoto/nSu6zbVRDk4UtYDtBp9dcQ/o.jpg,False,"{'address1': '445 Troutman St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['445 Troutman St', 'Brooklyn, NY 11237']}",Hard Times,+19179661666,$$,4.0,339,"['delivery', 'pickup']",https://www.yelp.com/biz/hard-times-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
1,glou-brooklyn,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.662809, 'longitude': -73.95406}",(718) 483-9211,1221.157011580042,4CiYqpxZK2f5-GSkte1ekA,https://s3-media4.fl.yelpcdn.com/bphoto/EYFH3LNvfClaARSTwcPnQQ/o.jpg,False,"{'address1': '406 Rogers Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['406 Rogers Ave', 'Brooklyn, NY 11225']}",Glou,+17184839211,$$,5.0,21,[],https://www.yelp.com/biz/glou-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
2,gersi-brooklyn,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.683438, 'longitude': -73.995711}",(347) 889-5077,3629.7528041034607,hpRrYBbKUqv8ewFKDjbjoA,https://s3-media2.fl.yelpcdn.com/bphoto/RMGHrJ6jX7NVsoYjOnqoKg/o.jpg,False,"{'address1': '316 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['316 Court St', 'Brooklyn, NY 11231']}",Gersi,+13478895077,$$,4.5,195,"['delivery', 'pickup']",https://www.yelp.com/biz/gersi-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
3,the-meatball-shop-brooklyn,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7182749, 'longitude': -73.9576213}",(718) 551-0520,6674.695109059438,xJm9JJLooQ1Sc7ncM2-JJA,https://s3-media2.fl.yelpcdn.com/bphoto/Om5CDNjWueGnKfrZ_iHLsg/o.jpg,False,"{'address1': '170 Bedford Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['170 Bedford Ave', 'Brooklyn, NY 11249']}",The Meatball Shop,+17185510520,$$,4.0,1190,"['delivery', 'pickup']",https://www.yelp.com/biz/the-meatball-shop-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
4,traif-brooklyn,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.710658, 'longitude': -73.958872}",(347) 844-9578,5821.202016600415,qLLxS7RwNEjP_jq_KQrPfA,https://s3-media2.fl.yelpcdn.com/bphoto/_srdk7UPM4mShxAIqm9aqg/o.jpg,False,"{'address1': '229 S 4th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['229 S 4th St', 'Brooklyn, NY 11211']}",Traif,+13478449578,$$$,4.5,1805,[],https://www.yelp.com/biz/traif-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
5,runner-and-stone-brooklyn,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.67721, 'longitude': -73.985919}",(718) 576-3360,2579.3654349208127,CV34WV9aNsERlQACAJSAOg,https://s3-media3.fl.yelpcdn.com/bphoto/l4sl9R7ioEeYhiNNArJiCA/o.jpg,False,"{'address1': '285 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['285 3rd Ave', 'Brooklyn, NY 11215']}",Runner & Stone,+17185763360,$$,4.0,270,['restaurant_reservation'],https://www.yelp.com/biz/runner-and-stone-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
6,le-paddock-brooklyn,"[{'alias': 'french', 'title': 'French'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.65295, 'longitude': -73.97588}",(718) 435-0921,954.7235198358131,3R-S958SenPaaveuPzSN9g,https://s3-media2.fl.yelpcdn.com/bphoto/wfkDHkPFh7JxnMTu9_q22w/o.jpg,False,"{'address1': '1235 Prospect Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['1235 Prospect Ave', 'Brooklyn, NY 11218']}",Le Paddock,+17184350921,$$,4.0,274,"['delivery', 'pickup']",https://www.yelp.com/biz/le-paddock-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
7,slow-loris-brooklyn,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.6601311, 'longitude': -73.9607934}",(718) 484-7170,577.3410056705808,LHcpOjPtc8QQCrFiRFjWyA,https://s3-media3.fl.yelpcdn.com/bphoto/gs9ge67_9LSgdVuZF5V11A/o.jpg,False,"{'address1': '556 Flatbush Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['556 Flatbush Ave', 'Brooklyn, NY 11225']}",Slow Loris,+17184847170,$$,4.5,59,"['delivery', 'pickup']",https://www.yelp.com/biz/slow-loris-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
8,dekalb-market-hall-brooklyn-2,"[{'alias': 'food_court', 'title': 'Food Court'}]","{'latitude': 40.690584, 'longitude': -73.982326}",(929) 359-6555,3819.3218709746375,HFOiW4RvijuoblE4DD3JwA,https://s3-media2.fl.yelpcdn.com/bphoto/8uY338Gbzs90jcFnPryZ-w/o.jpg,False,"{'address1': '445 Albee Square W', 'address2': 'Basement Level', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['445 Albee Square W', 'Basement Level', 'Brooklyn, NY 11201']}",Dekalb Market Hall,+19293596555,$$,4.0,567,[],https://www.yelp.com/biz/dekalb-market-hall-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
9,mad-for-chicken-williamsburg-brooklyn,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'korean', 'title': 'Korean'}]","{'latitude': 40.71142, 'longitude': -73.94751}",(917) 909-1353,6102.929749602227,P0OilvtjGnUQgf7hFzEgcg,https://s3-media3.fl.yelpcdn.com/bphoto/s-beb0mMnFwCSgGnj61vfw/o.jpg,False,"{'address1': '617 Grand St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['617 Grand St', 'Brooklyn, NY 11211']}",Mad For Chicken Williamsburg,+19179091353,,5.0,5,[],https://www.yelp.com/biz/mad-for-chicken-williamsburg-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
10,cecconis-dumbo-brooklyn,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.703415, 'longitude': -73.991409}",(718) 650-3900,5362.941204597579,-Gc5sTFxoXM3Tiv_dkSJZg,https://s3-media1.fl.yelpcdn.com/bphoto/IBLvIwCEjW-CiJUc6fo5Ng/o.jpg,False,"{'address1': '55 Water St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['55 Water St', 'Brooklyn, NY 11201']}",Cecconi's Dumbo,+17186503900,$$$,3.5,457,[],https://www.yelp.com/biz/cecconis-dumbo-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
11,aita-brooklyn,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.686409, 'longitude': -73.9666214}",(718) 576-3584,3083.255307656707,4j_n7nPaZrp6_lEInZaA8Q,https://s3-media4.fl.yelpcdn.com/bphoto/A95Oe5S-38hh7POEswm8xg/o.jpg,False,"{'address1': '132 Greene Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['132 Greene Ave', 'Brooklyn, NY 11238']}",Aita,+17185763584,$$,4.0,237,[],https://www.yelp.com/biz/aita-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
12,teo-brooklyn-5,"[{'alias': 'izakaya', 'title': 'Izakaya'}]","{'latitude': 40.70783, 'longitude': -73.92068}",(347) 627-6156,6767.150435153948,GnngU5X-RbmrWK1zM-_kxw,https://s3-media3.fl.yelpcdn.com/bphoto/FEvmCtuZ6A3kjs23fe-ITA/o.jpg,False,"{'address1': '321 Starr St', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['321 Starr St', 'Brooklyn, NY 11237']}",Teo,+13476276156,,4.5,20,[],https://www.yelp.com/biz/teo-brooklyn-5?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
13,the-river-café-brooklyn-3,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.70318, 'longitude': -73.9946499}",(718) 522-5200,5448.815680469066,4XX-zF8h5Lvrr22_tqU6-Q,https://s3-media4.fl.yelpcdn.com/bphoto/hxFmPlmIkQvyNAf02z2r1Q/o.jpg,False,"{'address1': '1 Water St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['1 Water St', 'Brooklyn, NY 11201']}",The River Café,+17185225200,$$$$,4.0,1015,[],https://www.yelp.com/biz/the-river-caf%C3%A9-brooklyn-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
14,kimoto-rooftop-brooklyn-5,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.69171, 'longitude': -73.98453}",(718) 858-8940,3934.0547857271367,nnSyjwIkhbJIBMiBtch_BQ,https://s3-media1.fl.yelpcdn.com/bphoto/2P3UCvkv1eEKoE7IJ5XzhA/o.jpg,False,"{'address1': '216 Duffield St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['216 Duffield St', 'Brooklyn, NY 11201']}",Kimoto Rooftop,+17188588940,$$,3.5,370,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/kimoto-rooftop-brooklyn-5?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
15,sea-brooklyn-2,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.71807, 'longitude': -73.960044}",(718) 384-8850,6628.059337564802,QVWmn5jmy_TPmg0G71Dk5g,https://s3-media1.fl.yelpcdn.com/bphoto/sp88pD_V-MCXPhtTdsyQqQ/o.jpg,False,"{'address1': '114 N 6th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['114 N 6th St', 'Brooklyn, NY 11211']}",Sea,+17183848850,$$,3.5,2804,"['delivery', 'pickup']",https://www.yelp.com/biz/sea-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
16,ssam-brooklyn,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.68594, 'longitude': -73.991274}",(917) 909-1248,3630.06608918081,cOXYWZ_GTX-_ue_kveguRg,https://s3-media3.fl.yelpcdn.com/bphoto/BwBhsK1xpDbQmHOWnfuf0w/o.jpg,False,"{'address1': '170 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['170 Smith St', 'Brooklyn, NY 11201']}",SSAM,+19179091248,$$,4.0,347,"['delivery', 'pickup']",https://www.yelp.com/biz/ssam-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
17,la-vara-brooklyn,"[{'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.68781, 'longitude': -73.99576}",(718) 422-0065,4015.9722191615765,GSaBi8jPsuQFa7YwYlihjA,https://s3-media4.fl.yelpcdn.com/bphoto/Q6SKRgad9KrEAsEgM0K0lQ/o.jpg,False,"{'address1': '268 Clinton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['268 Clinton St', 'Brooklyn, NY 11201']}",La Vara,+17184220065,$$$,4.0,333,[],https://www.yelp.com/biz/la-vara-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
18,bisou-bisou-brooklyn-4,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.6898958381239, 'longitude': -73.9722776709226}",(718) 624-4075,3485.0400315878037,2tY5YZJvcIHWZZzC1wQUMg,https://s3-media3.fl.yelpcdn.com/bphoto/FA2dAaG62YoFURBz8C_jnA/o.jpg,False,"{'address1': '264 Carlton Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['264 Carlton Ave', 'Brooklyn, NY 11205']}",Bisou Bisou,+17186244075,$$,4.5,62,"['delivery', 'pickup']",https://www.yelp.com/biz/bisou-bisou-brooklyn-4?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
19,noodle-pudding-brooklyn,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.69979, 'longitude': -73.99203}",(718) 625-3737,5015.06554061492,_N92SH1Zi-Hbxn_bNHFz0Q,https://s3-media3.fl.yelpcdn.com/bphoto/o5ygMLdH6f5XVONTb3msMg/o.jpg,False,"{'address1': '38 Henry St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['38 Henry St', 'Brooklyn, NY 11201']}",Noodle Pudding,+17186253737,$$,4.0,538,[],https://www.yelp.com/biz/noodle-pudding-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
20,clover-club-brooklyn,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.6846046447754, 'longitude': -73.9921875}",(718) 855-7939,3547.387539481129,4MqJOLaeqCgBFQmMFPfe3g,https://s3-media4.fl.yelpcdn.com/bphoto/cgVSndPI36eMNqPxmLNzSg/o.jpg,False,"{'address1': '210 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['210 Smith St', 'Brooklyn, NY 11201']}",Clover Club,+17188557939,$$,4.0,719,"['delivery', 'pickup']",https://www.yelp.com/biz/clover-club-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
21,mekelburgs-brooklyn,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.687542, 'longitude': -73.962334}",(718) 399-2337,3234.6162103369848,1Jjg8-vQVRQqqtL4sODi5g,https://s3-media1.fl.yelpcdn.com/bphoto/uJ_g4r9TbqcFWkGsb778gQ/o.jpg,False,"{'address1': '293 Grand Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['293 Grand Ave', 'Brooklyn, NY 11238']}",Mekelburg's,+17183992337,$$,4.0,227,"['delivery', 'pickup']",https://www.yelp.com/biz/mekelburgs-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
22,pearls-brooklyn,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7180814, 'longitude': -73.956634}",(929) 276-3528,6664.296119840642,lfu3eDxix7MHqxjh8gbJLA,https://s3-media1.fl.yelpcdn.com/bphoto/aUDapggaDWtzlmW2Aw9xFQ/o.jpg,False,"{'address1': '178 N 8th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['178 N 8th St', 'Brooklyn, NY 11211']}",Pearl's,+19292763528,$$,4.0,420,"['delivery', 'pickup']",https://www.yelp.com/biz/pearls-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
23,the-farm-on-adderley-brooklyn,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.63965, 'longitude': -73.96754}",(718) 287-3101,2127.569358409092,D1jp3pfGvyYyaXBN8iJRBg,https://s3-media4.fl.yelpcdn.com/bphoto/f6Ns0Ntx6H5O_Qeo1v4O7A/o.jpg,False,"{'address1': '1108 Cortelyou Rd', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['1108 Cortelyou Rd', 'Brooklyn, NY 11218']}",The Farm On Adderley,+17182873101,$$,4.0,1108,[],https://www.yelp.com/biz/the-farm-on-adderley-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
24,cafe-luluc-brooklyn,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.68447, 'longitude': -73.99214}",(718) 625-3815,3538.635544405589,mv8dMMzzrzalso3sYCP_QA,https://s3-media4.fl.yelpcdn.com/bphoto/dJVDAebEjqNUs0YZHEk3MQ/o.jpg,False,"{'address1': '214 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['214 Smith St', 'Brooklyn, NY 11201']}",Cafe Luluc,+17186253815,$$,4.0,1288,[],https://www.yelp.com/biz/cafe-luluc-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
25,ramen-danbo-brooklyn,"[{'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.6761199579391, 'longitude': -73.9745199680328}",(718) 783-0150,2023.1739546608296,eyqVOLoOLrqZ98_QhdPXqg,https://s3-media1.fl.yelpcdn.com/bphoto/0tvbgvu0q6pzq4VTOfJWpQ/o.jpg,False,"{'address1': '52 7th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['52 7th Ave', 'Brooklyn, NY 11217']}",Ramen Danbo,+17187830150,$$,4.5,56,[],https://www.yelp.com/biz/ramen-danbo-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
26,cava-brooklyn-3,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.69288, 'longitude': -73.98859}",(929) 296-7809,4162.051142723058,TQva_biHxS_lTgYDi52BlQ,https://s3-media1.fl.yelpcdn.com/bphoto/T0l0zGQwyhKCx-k_KwfTLw/o.jpg,False,"{'address1': '345 Adams St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['345 Adams St', 'Brooklyn, NY 11201']}",CAVA,+19292967809,,4.5,7,[],https://www.yelp.com/biz/cava-brooklyn-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
27,babas-pierogies-brooklyn,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'slovakian', 'title': 'Slovakian'}]","{'latitude': 40.67687, 'longitude': -73.98633}",(718) 222-0777,2559.4098751616507,eIbKiQuExi12NcGeqMzQAw,https://s3-media1.fl.yelpcdn.com/bphoto/LpSQQDCxYapJWk065wJjCQ/o.jpg,False,"{'address1': '295 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['295 3rd Ave', 'Brooklyn, NY 11215']}",Baba's Pierogies,+17182220777,$$,4.5,341,"['delivery', 'pickup']",https://www.yelp.com/biz/babas-pierogies-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
28,tacis-beyti-brooklyn,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.60956, 'longitude': -73.96209}",(718) 627-5750,5484.19038384438,BsdB6DhfvSq7ZZs-_u0RpA,https://s3-media2.fl.yelpcdn.com/bphoto/cw2LXA0uMnP3ElPKbF2_3w/o.jpg,False,"{'address1': '1953 Coney Island Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11223', 'country': 'US', 'state': 'NY', 'display_address': ['1953 Coney Island Ave', 'Brooklyn, NY 11223']}",Taci's Beyti,+17186275750,$$,4.5,619,"['delivery', 'pickup']",https://www.yelp.com/biz/tacis-beyti-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
29,hanki-everyday-korean-brooklyn,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 40.6702019428734, 'longitude': -73.978986851871}",(718) 768-3555,1602.156196194159,mW7z52CSr8IVgdvSzXv6qQ,https://s3-media2.fl.yelpcdn.com/bphoto/fi4px2-yfZd-9F61N87OAg/o.jpg,False,"{'address1': '226 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['226 7th Ave', 'Brooklyn, NY 11215']}",HANKI Everyday Korean,+17187683555,$$,4.0,89,"['delivery', 'pickup']",https://www.yelp.com/biz/hanki-everyday-korean-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA
